BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,WEAPON SLOT 4,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,CREW MEMBER 4 NAME,CREW MEMBER 4 SPECIES,CREW MEMBER 4 HEALTH,CREW MEMBER 4 PILOT SKILL,CREW MEMBER 4 ENGINE SKILL,CREW MEMBER 4 SHIELD SKILL,CREW MEMBER 4 WEAPON SKILL,CREW MEMBER 4 REPAIR SKILL,CREW MEMBER 4 COMBAT SKILL,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,CREW MEMBER 4 PILOTED EVASIONS,CREW MEMBER 4 JUMPS SURVIVED,CREW MEMBER 4 SKILLS MASTERED,CREW MEMBER 5 NAME,CREW MEMBER 5 SPECIES,CREW MEMBER 5 HEALTH,CREW MEMBER 5 PILOT SKILL,CREW MEMBER 5 ENGINE SKILL,CREW MEMBER 5 SHIELD SKILL,CREW MEMBER 5 WEAPON SKILL,CREW MEMBER 5 REPAIR SKILL,CREW MEMBER 5 COMBAT SKILL,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,CREW MEMBER 5 PILOTED EVASIONS,CREW MEMBER 5 JUMPS SURVIVED,CREW MEMBER 5 SKILLS MASTERED,CREW MEMBER 6 NAME,CREW MEMBER 6 SPECIES,CREW MEMBER 6 HEALTH,CREW MEMBER 6 PILOT SKILL,CREW MEMBER 6 ENGINE SKILL,CREW MEMBER 6 SHIELD SKILL,CREW MEMBER 6 WEAPON SKILL,CREW MEMBER 6 REPAIR SKILL,CREW MEMBER 6 COMBAT SKILL,CREW MEMBER 6 REPAIRS,CREW MEMBER 6 COMBAT KILLS,CREW MEMBER 6 PILOTED EVASIONS,CREW MEMBER 6 JUMPS SURVIVED,CREW MEMBER 6 SKILLS MASTERED,CREW MEMBER 7 NAME,CREW MEMBER 7 SPECIES,CREW MEMBER 7 HEALTH,CREW MEMBER 7 PILOT SKILL,CREW MEMBER 7 ENGINE SKILL,CREW MEMBER 7 SHIELD SKILL,CREW MEMBER 7 WEAPON SKILL,CREW MEMBER 7 REPAIR SKILL,CREW MEMBER 7 COMBAT SKILL,CREW MEMBER 7 REPAIRS,CREW MEMBER 7 COMBAT KILLS,CREW MEMBER 7 PILOTED EVASIONS,CREW MEMBER 7 JUMPS SURVIVED,CREW MEMBER 7 SKILLS MASTERED,CREW MEMBER 8 NAME,CREW MEMBER 8 SPECIES,CREW MEMBER 8 HEALTH,CREW MEMBER 8 PILOT SKILL,CREW MEMBER 8 ENGINE SKILL,CREW MEMBER 8 SHIELD SKILL,CREW MEMBER 8 WEAPON SKILL,CREW MEMBER 8 REPAIR SKILL,CREW MEMBER 8 COMBAT SKILL,CREW MEMBER 8 REPAIRS,CREW MEMBER 8 COMBAT KILLS,CREW MEMBER 8 PILOTED EVASIONS,CREW MEMBER 8 JUMPS SURVIVED,CREW MEMBER 8 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP WEAPON SLOT 3,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,ENEMY CREW MEMBER 3 NAME,ENEMY CREW MEMBER 3 SPECIES,ENEMY CREW MEMBER 3 HEALTH,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,ENEMY CREW MEMBER 4 NAME,ENEMY CREW MEMBER 4 SPECIES,ENEMY CREW MEMBER 4 HEALTH,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,ENEMY CREW MEMBER 5 NAME,ENEMY CREW MEMBER 5 SPECIES,ENEMY CREW MEMBER 5 HEALTH,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
29,3,HOSTILE,Rebel Controlled Sector,1%,10,260,6,1125,"","Take this bit of scrap as a down-payment. We'll use your jump signatures to follow you. You're really helping us out here. Added a quest marker to your map!","",52,18,18,9,12,6,89,5,2,0,0,2,1,0,1,1,0,5,3,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,1,0,2,0,2,0,0,28,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,28,0,Ohm,Zoltan,70,0,0,0,68,3,0,3,0,0,28,1,Arries,Rock,125,4,1,0,0,3,0,3,0,8,23,0,Zerimar,Engi,100,0,4,0,0,1,0,1,0,0,17,0,Hassifa,Slug,100,2,0,0,0,0,0,0,0,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIRCLE_BOMBER,11,16,4,10,3,100,15,5,4,0,2,1,0,1,1,0,4,0,0,BEAM 2,LASER BURST 1,,3,0,0,DEFENSE 2 ENEMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"NANO MEDBAY",Valeriya,Engi,100,0,0,Atreyu,Engi,100,0,0,Craig Dolan,Engi,100,0,0,,,,,,,,,,,false,1,false,,0,2
30,3,HOSTILE,Rebel Controlled Sector,11%,10,260,6,1140,"","They thank you and offer to have their engineers try to upgrade your reactor.","",52,18,17,9,7,6,89,6,2,0,0,2,1,0,1,1,0,5,3,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,1,0,2,0,2,0,0,29,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,29,0,Ohm,Zoltan,70,0,0,0,68,3,0,3,0,0,29,1,Arries,Rock,125,4,1,0,0,3,0,3,0,8,24,0,Zerimar,Engi,100,0,4,0,0,1,0,1,0,0,18,0,Hassifa,Slug,100,2,0,0,0,0,0,0,0,4,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,3,HOSTILE,Rebel Controlled Sector,20%,11,285,6,1223,"","Thank you for saving us. This ship is transporting Federation civilians on the run from the rebellion and we don't have the equipment to fight for ourselves. I don't have much to offer, but I can inform you of a hidden Federation base nearby. Perhaps they can assist you more. Added a quest marker to your map!","",77,18,17,9,8,6,95,6,2,0,0,2,2,0,1,1,0,5,3,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,3,0,2,0,2,0,0,30,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,30,0,Ohm,Zoltan,70,0,0,0,78,3,0,3,0,0,30,1,Arries,Rock,125,4,1,0,0,3,0,3,0,8,25,0,Zerimar,Engi,100,0,4,0,0,1,0,1,0,0,19,0,Hassifa,Slug,100,2,0,0,0,0,0,0,0,4,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,3,HOSTILE,Rebel Controlled Sector,30%,12,310,6,1305,"","Their ship breaks apart and you are relieved to know that you are still one step ahead of the fleet.","",102,17,16,10,9,6,99,6,2,0,0,2,2,0,1,1,0,5,3,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,3,0,2,0,2,0,0,31,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,31,0,Ohm,Zoltan,70,0,0,0,86,3,0,3,0,0,31,1,Arries,Rock,125,4,3,0,0,3,0,3,0,8,26,0,Zerimar,Engi,100,0,4,0,0,1,0,1,0,0,20,0,Hassifa,Slug,65,4,0,0,0,0,0,0,0,8,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,3,HOSTILE,Rebel Controlled Sector,40%,12,310,6,1320,"","You discover a re-supply station used by Rebels and civilians alike. You transmit your fake ship identification and for once, they don't seem to recognize your ship. You try to assume the air of a local as you prepare to dock.","Drone: DEFENSE 2, COMBAT FIRE, COMBAT 1, System: drones, clonebay, hacking, Weapon: MISSILE CHARGEGUN, BOMB HEAL SYSTEM, BOMB BREACH 2, Augment: AUTO COOLDOWN, EXPLOSIVE REPLICATOR, ADV SCANNERS, ",32,17,15,10,9,6,89,6,2,0,0,2,2,0,1,1,0,5,3,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN, ENERGY SHIELD","REPAIR",Pipaluk,Zoltan,70,0,0,3,0,2,0,2,0,0,32,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,32,0,Ohm,Zoltan,70,0,0,0,86,3,0,3,0,0,32,1,Arries,Rock,150,4,3,0,0,3,0,3,0,8,27,0,Zerimar,Engi,100,0,4,0,0,1,0,1,0,0,21,0,Hassifa,Slug,100,4,0,0,0,0,1,0,1,8,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,3,HOSTILE,Rebel Controlled Sector,50%,12,346,6,1389,"","You find the planet at the indicated coordinates. Your initial scans show the planet to be barren and devoid of life, but you get a prompt reply when you broadcast on Federation frequencies. Hello! So nice to see friends. We'll bring you up some supplies.","",68,17,14,10,9,6,90,6,2,0,0,2,2,0,1,1,0,5,3,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN, ENERGY SHIELD","REPAIR, SHIP REPAIR",Pipaluk,Zoltan,70,0,0,3,0,2,0,2,0,0,33,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,33,0,Ohm,Zoltan,70,0,0,0,86,3,0,3,0,0,33,1,Arries,Rock,150,4,3,0,0,3,0,3,0,8,28,0,Zerimar,Engi,100,0,4,0,0,1,0,1,0,0,22,0,Hassifa,Slug,100,4,0,0,0,0,1,0,1,8,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,3,HOSTILE,Rebel Controlled Sector,60%,13,379,6,1484,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",101,17,16,11,9,6,100,6,2,0,0,2,2,0,1,1,0,5,3,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN, ENERGY SHIELD","REPAIR, SHIP REPAIR",Pipaluk,Zoltan,70,0,0,3,0,2,0,2,0,0,34,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,34,0,Ohm,Zoltan,70,0,0,0,98,3,0,3,0,0,34,1,Arries,Rock,150,4,3,0,0,3,0,3,0,8,29,0,Zerimar,Engi,100,0,4,0,0,1,0,1,0,0,23,0,Hassifa,Slug,100,4,0,0,0,0,1,0,1,8,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,3,HOSTILE,Rebel Controlled Sector,65%,14,407,6,1571,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",34,17,15,12,11,6,100,7,2,0,0,2,1,0,1,1,0,6,5,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN, ENERGY SHIELD","REPAIR, SHIP REPAIR",Pipaluk,Zoltan,70,0,0,3,0,2,0,2,0,0,35,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,35,0,Ohm,Zoltan,70,0,0,0,103,3,0,3,0,0,35,1,Arries,Rock,150,4,3,0,0,3,0,3,0,8,30,0,Zerimar,Engi,100,0,4,0,0,1,0,1,0,0,24,0,Hassifa,Slug,100,4,0,0,0,0,1,0,1,8,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,3,HOSTILE,Rebel Controlled Sector,75%,14,407,6,1586,"","","",14,17,14,12,11,6,100,8,2,0,0,2,2,0,1,1,0,6,5,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN, ENERGY SHIELD","REPAIR, SHIP REPAIR",Pipaluk,Zoltan,70,0,0,3,0,2,0,2,0,0,36,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,36,0,Ohm,Zoltan,70,0,0,0,103,3,0,3,0,0,36,1,Arries,Rock,150,4,3,0,0,3,0,3,0,8,31,0,Zerimar,Engi,100,0,4,0,0,1,0,1,0,0,25,0,Hassifa,Slug,100,4,0,0,0,0,1,0,1,8,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,3,HOSTILE,Rebel Controlled Sector,80%,15,422,6,1653,"","The ship breaks apart and you feel relief in the knowledge that you will hopefully still be one step ahead of the fleet.","",29,17,13,13,13,6,100,8,2,0,0,2,2,0,1,1,0,6,5,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN, ENERGY SHIELD","REPAIR, SHIP REPAIR",Pipaluk,Zoltan,70,0,0,3,0,2,0,2,0,0,37,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,37,0,Ohm,Zoltan,70,0,0,0,111,3,0,3,0,0,37,1,Arries,Rock,150,4,4,0,0,3,0,3,0,8,32,0,Zerimar,Engi,100,0,4,0,0,1,0,1,0,0,26,0,Hassifa,Slug,100,5,0,0,0,0,1,0,1,10,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,3,HOSTILE,Rebel Controlled Sector,84%,15,422,7,1668,"","","",1,17,12,13,13,7,100,8,2,0,0,2,2,0,1,1,0,6,5,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN, ENERGY SHIELD","REPAIR, SHIP REPAIR",Pipaluk,Zoltan,70,0,0,3,0,2,0,2,0,0,38,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,38,0,Ohm,Zoltan,70,0,0,0,111,3,0,3,0,0,38,1,Arries,Rock,150,4,4,0,0,3,0,3,0,8,33,0,Zerimar,Engi,100,0,4,0,0,1,0,1,0,0,27,0,Hassifa,Slug,100,5,0,0,0,0,1,0,1,10,16,0,Steven,Engi,100,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,
40,4,CIVILIAN,Civilian Sector,0%,15,422,7,1683,"","Welcome to a new sector! Get to the exit beacon and jump to the next sector before the pursuing Rebels catch you!","",1,17,11,13,13,7,100,8,2,0,0,2,2,0,1,1,0,6,5,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN, ENERGY SHIELD","REPAIR, SHIP REPAIR",Pipaluk,Zoltan,70,0,0,3,0,2,0,2,0,0,39,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,39,0,Ohm,Zoltan,70,0,0,0,111,3,0,3,0,0,39,1,Arries,Rock,150,4,4,0,0,3,0,3,0,8,34,0,Zerimar,Engi,100,0,4,0,0,1,0,1,0,0,28,0,Hassifa,Slug,100,5,0,0,0,0,1,0,1,10,17,0,Steven,Engi,100,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,
41,4,CIVILIAN,Civilian Sector,0%,16,464,7,1791,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",43,17,10,14,14,7,100,8,2,0,0,2,2,0,1,1,0,6,5,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN, ENERGY SHIELD","REPAIR, SHIP REPAIR",Pipaluk,Zoltan,70,0,0,3,0,2,0,2,0,0,40,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,40,0,Ohm,Zoltan,70,0,0,0,115,3,0,3,0,0,40,1,Arries,Rock,150,4,4,0,0,3,0,3,0,8,35,0,Zerimar,Engi,100,0,4,0,0,1,0,1,0,0,29,0,Hassifa,Slug,100,5,0,0,0,0,1,0,1,10,18,0,Steven,Engi,100,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,
42,4,CIVILIAN,Civilian Sector,8%,16,464,7,1806,"","Your scans reveal an ore refinery and several factories, all standing still and empty. No life signs detected.","",43,17,9,14,14,7,100,8,2,0,0,2,2,0,1,1,0,6,5,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN, ENERGY SHIELD","REPAIR, SHIP REPAIR",Pipaluk,Zoltan,70,0,0,3,0,2,0,2,0,0,41,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,41,0,Ohm,Zoltan,70,0,0,0,115,3,0,3,0,0,41,1,Arries,Rock,150,4,4,0,0,3,0,3,0,8,36,0,Zerimar,Engi,100,0,4,0,0,1,0,1,0,0,30,0,Hassifa,Slug,100,5,0,0,0,0,1,0,1,10,19,0,Steven,Engi,100,0,0,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,
43,4,CIVILIAN,Civilian Sector,18%,16,464,7,1821,"","A transmission from the nearby planet indicates an outpost below which offers supplies to travelers. You send down an away party to check it out.","System: drones, cloaking, clonebay, Drone: COMBAT BEAM, COMBAT 1, BATTLE, ",43,17,8,14,14,7,100,8,2,0,0,2,2,0,1,1,0,6,5,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN, ENERGY SHIELD","REPAIR, SHIP REPAIR",Pipaluk,Zoltan,70,0,0,3,0,2,0,2,0,0,42,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,42,0,Ohm,Zoltan,70,0,0,0,115,3,0,3,0,0,42,1,Arries,Rock,150,4,4,0,0,3,0,3,0,8,37,0,Zerimar,Engi,100,0,4,0,0,1,0,1,0,0,31,0,Hassifa,Slug,100,5,0,0,0,0,1,0,1,10,20,0,Steven,Engi,100,0,0,0,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,
44,4,CIVILIAN,Civilian Sector,28%,16,464,7,1836,"","There is only one other ship at this beacon, and it is showing heavy damage. You receive a message on your console: Greetings traveler. We were crippled by a band of pirates and are now forced to sell our remaining valuable equipment to acquire the necessary supplies to get home.","System: drones, teleporter, mind, Augment: SHIELD RECHARGE, DRONE RECOVERY, FIRE EXTINGUISHERS, Weapon: BEAM BIO, BOMB ION, LASER BURST 2 A, Drone: BATTLE, DEFENSE 1, ANTI DRONE, ",70,21,13,14,14,7,100,8,2,0,0,2,2,0,1,1,0,6,5,0,SHOTGUN,SHOTGUN,BEAM LONG,,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"ADV SCANNERS, AUTO COOLDOWN, ENERGY SHIELD","",Pipaluk,Zoltan,70,0,0,3,0,2,0,2,0,0,43,0,Liu Jun,Zoltan,70,0,0,0,0,1,0,1,0,0,43,0,Ohm,Zoltan,70,0,0,0,115,3,0,3,0,0,43,1,Arries,Rock,150,4,4,0,0,3,0,3,0,8,38,0,Zerimar,Engi,100,0,4,0,0,1,0,1,0,0,32,0,Hassifa,Slug,100,5,0,0,0,0,1,0,1,10,21,0,Steven,Engi,100,0,0,0,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,
