BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,DRONE SLOT 3,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,CREW MEMBER 4 NAME,CREW MEMBER 4 SPECIES,CREW MEMBER 4 HEALTH,CREW MEMBER 4 PILOT SKILL,CREW MEMBER 4 ENGINE SKILL,CREW MEMBER 4 SHIELD SKILL,CREW MEMBER 4 WEAPON SKILL,CREW MEMBER 4 REPAIR SKILL,CREW MEMBER 4 COMBAT SKILL,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,CREW MEMBER 4 PILOTED EVASIONS,CREW MEMBER 4 JUMPS SURVIVED,CREW MEMBER 4 SKILLS MASTERED,CREW MEMBER 5 NAME,CREW MEMBER 5 SPECIES,CREW MEMBER 5 HEALTH,CREW MEMBER 5 PILOT SKILL,CREW MEMBER 5 ENGINE SKILL,CREW MEMBER 5 SHIELD SKILL,CREW MEMBER 5 WEAPON SKILL,CREW MEMBER 5 REPAIR SKILL,CREW MEMBER 5 COMBAT SKILL,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,CREW MEMBER 5 PILOTED EVASIONS,CREW MEMBER 5 JUMPS SURVIVED,CREW MEMBER 5 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP WEAPON SLOT 3,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,DRONE SLOT 3,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,ENEMY CREW MEMBER 3 NAME,ENEMY CREW MEMBER 3 SPECIES,ENEMY CREW MEMBER 3 HEALTH,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,ENEMY CREW MEMBER 4 NAME,ENEMY CREW MEMBER 4 SPECIES,ENEMY CREW MEMBER 4 HEALTH,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
40,4,HOSTILE,Mantis Controlled Sector,3%,18,503,2,1895,"","The Rebels are already here! The crew braces for impact, but none comes. The sensors report the unmanned rebel supply ship is malfunctioning and is stuck in vending mode - for a little scrap you can take your pick.","Crew: Engi, Engi, Mantis, System: teleporter, cloaking, battery, Drone: COMBAT BEAM, REPAIR, COMBAT 1, ",3,18,8,15,15,2,100,15,4,4,0,4,4,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,3,0,0,BATTLE,DEFENSE 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","",Yeoz,Engi,100,14,0,0,0,1,1,1,0,28,39,0,Kara,Engi,100,0,0,55,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,4,HOSTILE,Mantis Controlled Sector,13%,18,503,2,1910,"","There aren't so many parts of Mantis space that aren't dotted by the wrecks of battles past, but this is one of them. You take a deep breath and prepare to move on.","",3,18,7,15,15,2,100,15,4,4,0,4,4,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,3,0,0,BATTLE,DEFENSE 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","",Yeoz,Engi,100,14,0,0,0,1,1,1,0,28,40,0,Kara,Engi,100,0,0,55,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,4,HOSTILE,Mantis Controlled Sector,22%,18,519,2,1949,"","With no fear of catching the disease, your Engi crewmember helps reassure and organize the infected humans. Calmed by its extensive knowledge of human physiology, the infected submit to the quarantine in the hopes that a cure can be found soon. The colony leaders offer a reward for helping to prevent an ugly incident.","",19,18,10,16,15,2,100,15,4,4,0,4,4,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,3,0,0,BATTLE,DEFENSE 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","",Yeoz,Engi,100,14,0,0,0,1,1,1,0,28,41,0,Kara,Engi,100,0,0,55,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,4,HOSTILE,Mantis Controlled Sector,32%,18,555,2,2018,"","Debris from a forgotten battle still orbits the gas giant in this system. Some of it still might be usable.","",55,18,9,17,16,2,100,15,4,4,0,4,4,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,3,0,0,BATTLE,DEFENSE 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","",Yeoz,Engi,100,14,0,0,0,1,1,1,0,28,42,0,Kara,Engi,100,0,0,55,0,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,4,HOSTILE,Mantis Controlled Sector,42%,18,576,2,2064,"","You pull up alongside the station and release the drone through the airlock. Within a short time the majority of the creatures are dead, with only a little collateral damage. They express their most sincere gratitude.","",46,18,12,16,20,2,100,16,4,4,0,4,4,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,3,0,0,BATTLE,DEFENSE 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","",Yeoz,Engi,100,14,0,0,0,1,1,1,0,28,43,0,Kara,Engi,100,0,0,55,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,4,HOSTILE,Mantis Controlled Sector,52%,19,604,2,2151,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",74,18,14,17,20,2,100,16,4,4,0,4,4,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,3,0,0,BATTLE,DEFENSE 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","",Yeoz,Engi,100,19,0,0,0,1,1,1,0,38,44,1,Kara,Engi,100,0,5,55,0,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,4,HOSTILE,Mantis Controlled Sector,62%,20,675,2,2303,"","Apparently the ship that was being assaulted was a science vessel. They thank you for saving them and offer a small reward.","",85,18,13,19,23,2,100,17,4,4,0,4,4,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,4,2,0,BATTLE,DEFENSE 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","",Yeoz,Engi,100,21,0,0,0,1,1,1,0,42,45,1,Kara,Engi,100,0,7,55,0,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,4,HOSTILE,Mantis Controlled Sector,72%,21,705,3,2393,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",85,18,14,19,23,3,100,18,4,4,0,4,4,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,4,2,0,BATTLE,DEFENSE 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","BATTLE",Yeoz,Engi,100,27,0,0,0,1,1,1,0,54,46,1,Kara,Engi,100,0,13,55,0,0,0,0,0,0,7,0,Liam,Mantis,100,0,15,0,12,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,4,HOSTILE,Mantis Controlled Sector,82%,22,749,3,2504,"","It seems the crew did not survive the assault. You take what you can from the remains of the ship.","",54,18,16,20,24,3,100,18,5,4,0,4,4,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,4,2,0,BATTLE,DEFENSE 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","BATTLE",Yeoz,Engi,100,28,0,0,0,1,1,1,0,56,47,1,Kara,Engi,100,0,14,55,0,0,0,0,0,0,8,0,Liam,Mantis,100,0,15,0,18,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,4,HOSTILE,Mantis Controlled Sector,91%,23,765,3,2573,"","The ship appears to have been transporting prisoners. Unfortunately they were all killed in the battle. You salvage what you can.","",70,18,16,22,24,3,100,18,5,4,0,4,4,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,4,0,0,BATTLE,DEFENSE 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","BATTLE",Yeoz,Engi,100,30,0,0,0,1,1,1,0,61,48,2,Kara,Engi,100,0,17,55,0,0,0,0,0,0,9,1,Liam,Mantis,100,0,15,0,27,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,5,CIVILIAN,Civilian Sector,0%,23,765,3,2588,"","Welcome to a new sector! Get to the exit beacon and jump to the next sector before the pursuing Rebels catch you!","",70,18,15,22,24,3,100,18,5,4,0,4,4,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,4,0,0,BATTLE,DEFENSE 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","BATTLE",Yeoz,Engi,100,30,0,0,0,1,1,1,0,61,49,2,Kara,Engi,100,0,17,55,0,0,0,0,0,0,10,1,Liam,Mantis,100,0,15,0,27,0,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,5,CIVILIAN,Civilian Sector,0%,23,765,3,2603,"","Your search is hopeless. Your sensors can't pick up anything in the nebula.","",70,18,14,22,24,3,100,18,5,4,0,4,4,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,4,0,0,BATTLE,DEFENSE 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","BATTLE",Yeoz,Engi,100,30,0,0,0,1,1,1,0,61,50,2,Kara,Engi,100,0,17,55,0,0,0,0,0,0,11,1,Liam,Mantis,100,0,15,0,27,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,5,CIVILIAN,Civilian Sector,0%,23,804,3,2676,"","You find two heavily damaged ships floating nearby, the remains of a battle. You begin to harvest some usable debris when you hear the sounds of someone beaming aboard followed by the shouts of a boarding party. They must have a Super Shield bypass unit; boarders are on board!","",89,18,15,22,26,3,99,18,5,2,0,4,2,0,1,0,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,4,0,0,BATTLE,DEFENSE 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","BATTLE",Yeoz,Engi,100,30,0,0,0,1,1,1,0,61,51,2,Kara,Engi,100,0,17,55,0,0,0,0,0,0,12,1,Liam,Mantis,100,0,15,0,27,0,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,5,CIVILIAN,Civilian Sector,0%,24,851,3,2792,"","Searching the remains, you find that the cargo was military-grade Drone Schematics! You bring them aboard to install in your ship.","",136,18,14,21,26,3,77,18,5,4,0,4,3,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,4,2,0,BATTLE,DEFENSE 1,COMBAT 1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","BATTLE, COMBAT 1",Yeoz,Engi,100,30,0,0,0,1,1,1,0,69,52,2,Kara,Engi,100,0,25,55,0,0,0,0,0,0,13,1,Liam,Mantis,100,0,15,0,39,0,0,0,0,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,5,CIVILIAN,Civilian Sector,0%,24,851,3,2807,"","Your pilot carefully explores the wrecks, but the storm has taken its toll. Any crew are long-since dead and the floating debris has been scorched beyond repair.","",31,18,13,21,26,3,83,18,5,0,0,4,3,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,6,0,0,DEFENSE 1,COMBAT 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","BATTLE, BATTLE",Yeoz,Engi,100,30,0,0,0,1,1,1,0,69,53,2,Kara,Engi,100,0,25,55,0,0,0,0,0,0,14,1,Liam,Mantis,100,0,15,0,39,0,0,0,0,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,5,CIVILIAN,Civilian Sector,0%,25,945,3,2993,"","The outpost hails you, The pompous bastards expected free service just because they defeated the Federation. Take this for the help.","",125,18,17,19,28,3,78,18,5,4,0,4,2,0,1,0,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,6,2,0,DEFENSE 1,COMBAT 1,COMBAT 1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","BATTLE, BATTLE",Yeoz,Engi,100,30,0,0,0,1,1,1,0,71,54,2,Kara,Engi,94,0,27,55,0,0,0,0,0,0,15,1,Liam,Mantis,92,0,15,0,47,0,0,0,0,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,5,CIVILIAN,Civilian Sector,10%,25,945,3,3008,"","Thank you for your business, no refunds!","",15,23,16,20,28,3,89,20,5,4,0,5,2,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,6,0,0,DEFENSE 1,COMBAT 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","BATTLE, BATTLE",Yeoz,Engi,100,30,0,0,0,1,1,1,0,71,55,2,Kara,Engi,100,0,27,55,0,0,0,0,0,0,16,1,Liam,Mantis,100,0,15,0,47,0,2,0,2,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,5,CIVILIAN,Civilian Sector,20%,26,978,3,3102,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",48,23,17,20,29,3,99,20,5,4,0,5,5,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,6,0,0,DEFENSE 1,COMBAT 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","BATTLE, BATTLE",Yeoz,Engi,100,30,0,0,0,1,1,1,0,74,56,2,Kara,Engi,100,0,30,55,0,0,0,0,0,0,17,2,Liam,Mantis,100,0,15,0,56,0,2,0,2,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,5,CIVILIAN,Civilian Sector,30%,27,1025,3,3218,"","The civilian ship wisely made a fast retreat while you distracted the hostile ship.","",95,23,19,20,29,3,100,20,5,4,0,5,4,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,6,0,0,DEFENSE 1,COMBAT 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","BATTLE, BATTLE",Yeoz,Engi,100,30,0,0,0,1,1,1,0,77,57,2,Kara,Engi,100,0,30,55,0,0,0,0,0,0,18,2,Liam,Mantis,100,0,15,0,63,0,2,0,2,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,5,CIVILIAN,Civilian Sector,40%,27,1025,3,3233,"","","",95,23,18,21,29,3,100,20,5,4,0,5,5,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,6,0,0,DEFENSE 1,COMBAT 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","BATTLE, BATTLE",Yeoz,Engi,100,30,0,0,0,1,1,1,0,77,58,2,Kara,Engi,100,0,30,55,0,0,0,0,0,0,19,2,Liam,Mantis,100,0,15,0,63,0,2,0,2,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,5,CIVILIAN,Civilian Sector,50%,27,1025,3,3248,"","There is only one other ship at this beacon, and it is showing heavy damage. You receive a message on your console: Greetings traveler. We were crippled by a band of pirates and are now forced to sell our remaining valuable equipment to acquire the necessary supplies to get home.","Drone: COMBAT 1, ANTI DRONE, REPAIR, Crew: Engi, Rock, Rock, Augment: DRONE RECOVERY, WEAPON PREIGNITE, FIRE EXTINGUISHERS, ",95,23,17,21,29,3,100,20,5,4,0,5,5,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,6,0,0,DEFENSE 1,COMBAT 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, FTL BOOSTER","BATTLE, BATTLE",Yeoz,Engi,100,30,0,0,0,1,1,1,0,77,59,2,Kara,Engi,100,0,30,55,0,0,0,0,0,0,20,2,Liam,Mantis,100,0,15,0,63,0,2,0,2,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,5,CIVILIAN,Civilian Sector,60%,27,1048,3,3297,"","","",57,23,18,21,29,3,100,20,5,4,0,5,4,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,6,2,0,DEFENSE 1,COMBAT 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, WEAPON PREIGNITE","",Yeoz,Engi,100,30,0,0,0,1,1,1,0,77,60,2,Kara,Engi,100,0,30,55,0,0,0,0,0,0,21,2,Liam,Mantis,100,0,15,0,69,0,2,0,2,0,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FED_SCOUT_P,2,16,0,10,2,99,20,5,0,5,3,3,0,1,1,0,7,0,0,MISSILES 3,LASER HEAVY 2,ION STUN,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,"",Matt,Mantis,69,0,0,Jorlack,Human,10,0,0,,,,,,,,,,,true,2,false,1,0,1
62,5,CIVILIAN,Civilian Sector,69%,28,1081,3,3392,"","Thank the heavens you showed up! We don't have much to offer as a reward, but our engineer should be proficient enough to patch your ship up a bit after that nasty fight.","",90,30,17,21,29,3,81,20,5,4,0,5,4,0,1,1,0,5,5,0,LASER BURST 2 A,LASER BURST 2 A,LASER HEAVY 1,6,2,0,DEFENSE 1,COMBAT 1,COMBAT 1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,"DRONE RECOVERY, ENERGY SHIELD, WEAPON PREIGNITE","",Yeoz,Engi,100,30,0,0,0,1,1,1,0,81,61,2,Kara,Engi,100,0,30,55,0,0,0,0,0,0,22,2,Liam,Mantis,100,0,15,0,81,0,2,0,2,0,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
