BEACON,SECTOR NUMBER,SECTOR TYPE,SECTOR TITLE,FLEET ADVANCEMENT,TOTAL SHIPS DEFEATED,TOTAL SCRAP COLLECTED,TOTAL CREW HIRED,SCORE,HAZARDS,EVENT TEXT,STORE,SCRAP,HULL,FUEL,DRONE PARTS,MISSILES,CREW SIZE,OXYGEN LEVEL,POWER CAPACITY,SHIELDS CAPACITY,SHIELD POWER,SHIELD DAMAGE,ENGINES CAPACITY,ENGINES POWER,ENGINES DAMAGE,OXYGEN SYSTEM CAPACITY,OXYGEN SYSTEM POWER,OXYGEN SYSTEM DAMAGE,WEAPONS SYSTEM CAPACITY,WEAPONS SYSTEM POWER,WEAPONS SYSTEM DAMAGE,WEAPON SLOT 1,WEAPON SLOT 2,WEAPON SLOT 3,WEAPON SLOT 4,DRONE CONTROL SYSTEM CAPACITY,DRONE CONTROL SYSTEM POWER,DRONE CONTROL SYSTEM DAMAGE,DRONE SLOT 1,DRONE SLOT 2,MEDBAY SYSTEM CAPACITY,MEDBAY SYSTEM POWER,MEDBAY SYSTEM DAMAGE,TELEPORTER SYSTEM CAPACITY,TELEPORTER SYSTEM POWER,TELEPORTER SYSTEM DAMAGE,CLOAKING SYSTEM CAPACITY,CLOAKING SYSTEM POWER,CLOAKING SYSTEM DAMAGE,ARTILLERY SYSTEM CAPACITY,ARTILLERY SYSTEM POWER,ARTILLERY SYSTEM DAMAGE,CLONEBAY SYSTEM CAPACITY,CLONEBAY SYSTEM POWER,CLONEBAY SYSTEM DAMAGE,MINDCONTROL SYSTEM CAPACITY,MINDCONTROL SYSTEM POWER,MINDCONTROL SYSTEM DAMAGE,HACKING SYSTEM CAPACITY,HACKING SYSTEM POWER,HACKING SYSTEM DAMAGE,PILOT SYTEM CAPACITY,PILOT SYSTEM DAMAGE,SENSORS SYSTEM CAPACITY,SENSORS SYSTEM DAMAGE,DOORS SYSTEM CAPACITY,DOORS SYSTEM DAMAGE,BATTERY SYSTEM CAPACITY,BATTERY SYSTEM DAMAGE,AUGMENTS,CARGO,CREW MEMBER 1 NAME,CREW MEMBER 1 SPECIES,CREW MEMBER 1 HEALTH,CREW MEMBER 1 PILOT SKILL,CREW MEMBER 1 ENGINE SKILL,CREW MEMBER 1 SHIELD SKILL,CREW MEMBER 1 WEAPON SKILL,CREW MEMBER 1 REPAIR SKILL,CREW MEMBER 1 COMBAT SKILL,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,CREW MEMBER 1 PILOTED EVASIONS,CREW MEMBER 1 JUMPS SURVIVED,CREW MEMBER 1 SKILLS MASTERED,CREW MEMBER 2 NAME,CREW MEMBER 2 SPECIES,CREW MEMBER 2 HEALTH,CREW MEMBER 2 PILOT SKILL,CREW MEMBER 2 ENGINE SKILL,CREW MEMBER 2 SHIELD SKILL,CREW MEMBER 2 WEAPON SKILL,CREW MEMBER 2 REPAIR SKILL,CREW MEMBER 2 COMBAT SKILL,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,CREW MEMBER 2 PILOTED EVASIONS,CREW MEMBER 2 JUMPS SURVIVED,CREW MEMBER 2 SKILLS MASTERED,CREW MEMBER 3 NAME,CREW MEMBER 3 SPECIES,CREW MEMBER 3 HEALTH,CREW MEMBER 3 PILOT SKILL,CREW MEMBER 3 ENGINE SKILL,CREW MEMBER 3 SHIELD SKILL,CREW MEMBER 3 WEAPON SKILL,CREW MEMBER 3 REPAIR SKILL,CREW MEMBER 3 COMBAT SKILL,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,CREW MEMBER 3 PILOTED EVASIONS,CREW MEMBER 3 JUMPS SURVIVED,CREW MEMBER 3 SKILLS MASTERED,CREW MEMBER 4 NAME,CREW MEMBER 4 SPECIES,CREW MEMBER 4 HEALTH,CREW MEMBER 4 PILOT SKILL,CREW MEMBER 4 ENGINE SKILL,CREW MEMBER 4 SHIELD SKILL,CREW MEMBER 4 WEAPON SKILL,CREW MEMBER 4 REPAIR SKILL,CREW MEMBER 4 COMBAT SKILL,CREW MEMBER 4 REPAIRS,CREW MEMBER 4 COMBAT KILLS,CREW MEMBER 4 PILOTED EVASIONS,CREW MEMBER 4 JUMPS SURVIVED,CREW MEMBER 4 SKILLS MASTERED,CREW MEMBER 5 NAME,CREW MEMBER 5 SPECIES,CREW MEMBER 5 HEALTH,CREW MEMBER 5 PILOT SKILL,CREW MEMBER 5 ENGINE SKILL,CREW MEMBER 5 SHIELD SKILL,CREW MEMBER 5 WEAPON SKILL,CREW MEMBER 5 REPAIR SKILL,CREW MEMBER 5 COMBAT SKILL,CREW MEMBER 5 REPAIRS,CREW MEMBER 5 COMBAT KILLS,CREW MEMBER 5 PILOTED EVASIONS,CREW MEMBER 5 JUMPS SURVIVED,CREW MEMBER 5 SKILLS MASTERED,CREW MEMBER 6 NAME,CREW MEMBER 6 SPECIES,CREW MEMBER 6 HEALTH,CREW MEMBER 6 PILOT SKILL,CREW MEMBER 6 ENGINE SKILL,CREW MEMBER 6 SHIELD SKILL,CREW MEMBER 6 WEAPON SKILL,CREW MEMBER 6 REPAIR SKILL,CREW MEMBER 6 COMBAT SKILL,CREW MEMBER 6 REPAIRS,CREW MEMBER 6 COMBAT KILLS,CREW MEMBER 6 PILOTED EVASIONS,CREW MEMBER 6 JUMPS SURVIVED,CREW MEMBER 6 SKILLS MASTERED,CREW MEMBER 7 NAME,CREW MEMBER 7 SPECIES,CREW MEMBER 7 HEALTH,CREW MEMBER 7 PILOT SKILL,CREW MEMBER 7 ENGINE SKILL,CREW MEMBER 7 SHIELD SKILL,CREW MEMBER 7 WEAPON SKILL,CREW MEMBER 7 REPAIR SKILL,CREW MEMBER 7 COMBAT SKILL,CREW MEMBER 7 REPAIRS,CREW MEMBER 7 COMBAT KILLS,CREW MEMBER 7 PILOTED EVASIONS,CREW MEMBER 7 JUMPS SURVIVED,CREW MEMBER 7 SKILLS MASTERED,NEARBY SHIP TYPE,NEARBY SHIP HULL,NEARBY SHIP FUEL,NEARBY SHIP DRONE PARTS,NEARBY SHIP MISSILES,NEARBY SHIP CREW SIZE,OXYGEN LEVEL,NEARBY SHIP POWER CAPACITY,NEARBY SHIP SHIELDS CAPACITY,NEARBY SHIP SHIELD POWER,NEARBY SHIP SHIELD DAMAGE,NEARBY SHIP ENGINES CAPACITY,NEARBY SHIP ENGINES POWER,NEARBY SHIP ENGINES DAMAGE,NEARBY SHIP OXYGEN SYSTEM CAPACITY,NEARBY SHIP OXYGEN SYSTEM POWER,NEARBY SHIP OXYGEN SYSTEM DAMAGE,NEARBY SHIP WEAPONS SYSTEM CAPACITY,NEARBY SHIP WEAPONS SYSTEM POWER,NEARBY SHIP WEAPONS SYSTEM DAMAGE,NEARBY SHIP WEAPON SLOT 1,NEARBY SHIP WEAPON SLOT 2,NEARBY SHIP WEAPON SLOT 3,NEARBY SHIP WEAPON SLOT 4,NEARBY SHIP DRONE CONTROL SYSTEM CAPACITY,NEARBY SHIP DRONE CONTROL SYSTEM POWER,NEARBY SHIP DRONE CONTROL SYSTEM DAMAGE,NEARBY SHIP MEDBAY SYSTEM CAPACITY,NEARBY SHIP MEDBAY SYSTEM POWER,NEARBY SHIP MEDBAY SYSTEM DAMAGE,NEARBY SHIP TELEPORTER SYSTEM CAPACITY,NEARBY SHIP TELEPORTER SYSTEM POWER,NEARBY SHIP TELEPORTER SYSTEM DAMAGE,NEARBY SHIP CLOAKING SYSTEM CAPACITY,NEARBY SHIP CLOAKING SYSTEM POWER,NEARBY SHIP CLOAKING SYSTEM DAMAGE,NEARBY SHIP ARTILLERY SYSTEM CAPACITY,NEARBY SHIP ARTILLERY SYSTEM POWER,NEARBY SHIP ARTILLERY SYSTEM DAMAGE,NEARBY SHIP CLONEBAY SYSTEM CAPACITY,NEARBY SHIP CLONEBAY SYSTEM POWER,NEARBY SHIP CLONEBAY SYSTEM DAMAGE,NEARBY SHIP MINDCONTROL SYSTEM CAPACITY,NEARBY SHIP MINDCONTROL SYSTEM POWER,NEARBY SHIP MINDCONTROL SYSTEM DAMAGE,NEARBY SHIP HACKING SYSTEM CAPACITY,NEARBY SHIP HACKING SYSTEM POWER,NEARBY SHIP HACKING SYSTEM DAMAGE,NEARBY SHIP PILOT SYTEM CAPACITY,NEARBY SHIP PILOT SYSTEM DAMAGE,NEARBY SHIP SENSORS SYSTEM CAPACITY,NEARBY SHIP SENSORS SYSTEM DAMAGE,NEARBY SHIP DOORS SYSTEM CAPACITY,NEARBY SHIP DOORS SYSTEM DAMAGE,NEARBY SHIP BATTERY SYSTEM CAPACITY,NEARBY SHIP BATTERY SYSTEM DAMAGE,NEARBY SHIP AUGMENTS,ENEMY CREW MEMBER 1 NAME,ENEMY CREW MEMBER 1 SPECIES,ENEMY CREW MEMBER 1 HEALTH,CREW MEMBER 1 REPAIRS,CREW MEMBER 1 COMBAT KILLS,ENEMY CREW MEMBER 2 NAME,ENEMY CREW MEMBER 2 SPECIES,ENEMY CREW MEMBER 2 HEALTH,CREW MEMBER 2 REPAIRS,CREW MEMBER 2 COMBAT KILLS,ENEMY CREW MEMBER 3 NAME,ENEMY CREW MEMBER 3 SPECIES,ENEMY CREW MEMBER 3 HEALTH,CREW MEMBER 3 REPAIRS,CREW MEMBER 3 COMBAT KILLS,HAS SURRENDERED,HULL DAMAGE NEEDED FOR SURRENDER,IS TRYING TO ESCAPE,HULL DAMAGE NEEDED FOR ESCAPE ATTEMPT,ENEMY BOARDING ATTEMPTS,ENEMY BOARDING STRENGTH
31,3,CIVILIAN,Engi Controlled Sector,56%,14,391,5,1472,"","You succeed in preventing them from being entirely destroyed, but your ship took a number of hits in the process. They offer some of the scrap and fuel they were mining out of the asteroid as thanks.","",65,15,16,14,21,5,99,5,2,0,0,3,0,0,1,1,0,5,4,0,LASER CHAINGUN 2,ION 1,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",Dre Kozar,Zoltan,39,5,0,0,0,1,0,1,0,10,30,0,Bruce Geryk,Zoltan,42,0,14,0,0,1,1,1,1,0,30,0,Junpeng,Zoltan,67,0,0,0,116,3,0,3,0,0,30,1,T'ten,Zoltan,70,0,0,15,0,2,0,2,0,0,30,0,Filip,Engi,61,11,0,0,0,1,0,1,0,22,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,3,CIVILIAN,Engi Controlled Sector,66%,14,391,5,1487,"","Even though each individual Engi is made up of trillions of nano-machines, their culture still revolves around traditional social interactions. A nearby station seems to be constructed for entertainment of passing Engi travellers.","",25,15,15,14,21,5,91,7,2,0,0,3,2,0,1,1,0,5,4,0,LASER CHAINGUN 2,ION 1,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",Dre Kozar,Zoltan,47,5,0,0,0,1,0,1,0,10,31,0,Bruce Geryk,Zoltan,50,0,14,0,0,1,1,1,1,0,31,0,Junpeng,Zoltan,70,0,0,0,116,3,0,3,0,0,31,1,T'ten,Zoltan,70,0,0,15,0,2,0,2,0,0,31,0,Filip,Engi,69,11,0,0,0,1,0,1,0,22,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,3,CIVILIAN,Engi Controlled Sector,76%,15,415,5,1568,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",49,13,15,13,22,5,71,7,2,0,0,3,2,0,1,0,1,5,3,0,LASER CHAINGUN 2,ION 1,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",Dre Kozar,Zoltan,55,5,0,0,0,1,0,1,0,10,32,0,Bruce Geryk,Zoltan,58,0,19,0,0,1,1,1,1,0,32,1,Junpeng,Zoltan,55,0,0,0,129,4,0,4,0,0,32,1,T'ten,Zoltan,70,0,0,16,0,2,0,2,0,0,32,0,Filip,Engi,77,16,0,0,0,1,0,1,0,32,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,3,CIVILIAN,Engi Controlled Sector,86%,15,415,5,1583,"","An Engi ship hails: Engine upgrade necessary for travel home. Sale of equipment necessary for engine upgrade.","System: teleporter, cloaking, hacking, Drone: SHIP REPAIR, DRONE SHIELD, COMBAT FIRE, Weapon: MISSILES 3, BOMB FIRE, BOMB 1, Augment: BATTERY BOOSTER, BACKUP DNA, SCRAP COLLECTOR, ",49,13,14,13,22,5,70,7,2,0,0,3,2,0,1,1,0,5,3,0,LASER CHAINGUN 2,ION 1,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",Dre Kozar,Zoltan,63,5,0,0,0,1,0,1,0,10,33,0,Bruce Geryk,Zoltan,66,0,19,0,0,1,1,1,1,0,33,1,Junpeng,Zoltan,63,0,0,0,129,4,0,4,0,0,33,1,T'ten,Zoltan,70,0,0,16,0,2,0,2,0,0,33,0,Filip,Engi,85,16,0,0,0,2,0,2,0,32,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,3,CIVILIAN,Engi Controlled Sector,96%,15,415,5,1598,"","","",49,13,13,13,22,5,71,7,2,0,0,3,2,0,1,1,0,5,3,0,LASER CHAINGUN 2,ION 1,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",Dre Kozar,Zoltan,70,5,0,0,0,1,0,1,0,10,34,0,Bruce Geryk,Zoltan,70,0,19,0,0,1,1,1,1,0,34,1,Junpeng,Zoltan,70,0,0,0,129,4,0,4,0,0,34,1,T'ten,Zoltan,70,0,0,16,0,2,0,2,0,0,34,0,Filip,Engi,93,16,0,0,0,2,0,2,0,32,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,4,HOSTILE,Pirate Controlled Sector,0%,15,415,5,1613,"","A few years ago this region was bustling with trade activity. Now it is overrun with bandits and marauders. You should tread lightly here.","",49,13,12,13,22,5,72,7,2,0,0,3,2,0,1,1,0,5,3,0,LASER CHAINGUN 2,ION 1,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",Dre Kozar,Zoltan,70,5,0,0,0,1,0,1,0,10,35,0,Bruce Geryk,Zoltan,70,0,19,0,0,1,1,1,1,0,35,1,Junpeng,Zoltan,70,0,0,0,129,4,0,4,0,0,35,1,T'ten,Zoltan,70,0,0,16,0,2,0,2,0,0,35,0,Filip,Engi,100,16,0,0,0,2,0,2,0,32,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,4,HOSTILE,Pirate Controlled Sector,0%,15,436,5,1659,"","You try your best but one stray rock hits a key structure in their ship. It breaks apart in front of your eyes. You salvage what you can before leaving, and try not to think about the lost crew.","",70,13,11,13,22,5,72,7,2,0,0,3,2,0,1,1,0,5,3,0,LASER CHAINGUN 2,ION 1,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",Dre Kozar,Zoltan,70,5,0,0,0,1,0,1,0,10,36,0,Bruce Geryk,Zoltan,70,0,19,0,0,1,1,1,1,0,36,1,Junpeng,Zoltan,70,0,0,0,129,4,0,4,0,0,36,1,T'ten,Zoltan,70,0,0,16,0,2,0,2,0,0,36,0,Filip,Engi,100,16,0,0,0,2,0,2,0,32,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,4,HOSTILE,Pirate Controlled Sector,6%,15,436,6,1674,"","","",70,9,10,12,22,6,92,7,2,0,0,3,2,0,1,1,0,5,4,0,LASER CHAINGUN 2,ION 1,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",Dre Kozar,Zoltan,70,5,0,1,0,1,0,1,0,10,37,0,Bruce Geryk,Zoltan,70,0,21,0,0,1,1,1,1,0,37,1,Junpeng,Zoltan,70,0,0,0,130,4,0,4,0,0,37,2,T'ten,Zoltan,70,0,0,17,0,2,0,2,0,0,37,0,Filip,Engi,100,18,0,0,0,2,0,2,0,36,31,1,Lagardi,Rock,150,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,ZOLTAN_FIGHTER_P,4,16,0,6,2,97,14,6,0,4,2,2,0,1,0,1,4,0,0,MISSILES 2,LASER HEAVY 1,ION 1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"ENERGY SHIELD",Kevin Fish,Engi,100,0,0,Mr Buga,Engi,25,1,0,,,,,,true,4,false,1,0,1
39,4,HOSTILE,Pirate Controlled Sector,16%,15,436,6,1689,"","You see a small station nearby and feel the shudder of shots ringing through the ship. You can't be sure without sensors, but it seems there may be intruders on the ship! They must have a Super Shield bypass unit; boarders are on board!","",0,7,9,12,22,6,97,8,4,2,0,3,1,0,1,1,0,5,4,0,LASER CHAINGUN 2,ION 1,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",Dre Kozar,Zoltan,70,5,0,1,0,1,0,1,0,10,38,0,Bruce Geryk,Zoltan,70,0,21,0,0,1,1,1,1,0,38,1,Junpeng,Zoltan,70,0,0,0,130,5,0,5,0,0,38,2,T'ten,Zoltan,70,0,0,17,0,3,0,3,0,0,38,0,Filip,Engi,100,18,0,0,0,2,0,2,0,36,32,1,Lagardi,Rock,150,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,
40,4,HOSTILE,Pirate Controlled Sector,21%,15,436,6,1704,"","","",0,7,15,11,22,6,100,8,4,0,0,3,2,0,1,1,0,5,4,0,LASER CHAINGUN 2,ION 1,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",Dre Kozar,Zoltan,33,5,0,1,0,1,0,1,0,10,39,0,Bruce Geryk,Zoltan,57,0,21,0,0,1,2,1,2,0,39,1,Junpeng,Zoltan,37,0,0,0,130,5,0,5,0,0,39,2,T'ten,Zoltan,48,0,0,17,0,3,0,3,0,0,39,0,Filip,Engi,68,18,0,0,0,2,0,2,0,36,33,1,Lagardi,Rock,61,0,0,0,0,0,2,0,2,0,2,0,,,,,,,,,,,,,,,
41,4,HOSTILE,Pirate Controlled Sector,26%,15,436,6,1719,"","You feel naked without functioning sensors. You half expect a Rebel ship to appear from behind a cloud at any moment, but none come.","",0,7,14,11,22,6,100,8,4,0,0,3,2,0,1,1,0,5,4,0,LASER CHAINGUN 2,ION 1,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",Dre Kozar,Zoltan,41,5,0,1,0,1,0,1,0,10,40,0,Bruce Geryk,Zoltan,65,0,21,0,0,1,2,1,2,0,40,1,Junpeng,Zoltan,45,0,0,0,130,5,0,5,0,0,40,2,T'ten,Zoltan,56,0,0,17,0,3,0,3,0,0,40,0,Filip,Engi,76,18,0,0,0,2,0,2,0,36,34,1,Lagardi,Rock,69,0,0,0,0,0,2,0,2,0,3,0,,,,,,,,,,,,,,,
42,4,HOSTILE,Pirate Controlled Sector,31%,15,436,7,1734,"","You get lucky and find them floating not too deep into the nebula. Thrilled to be found by friendlies, they come on board and abandon their wrecked ship.","",0,7,13,11,22,7,100,8,4,0,0,3,2,0,1,1,0,5,4,0,LASER CHAINGUN 2,ION 1,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",Dre Kozar,Zoltan,49,5,0,1,0,1,0,1,0,10,41,0,Bruce Geryk,Zoltan,70,0,21,0,0,1,2,1,2,0,41,1,Junpeng,Zoltan,53,0,0,0,130,5,0,5,0,0,41,2,T'ten,Zoltan,64,0,0,17,0,3,0,3,0,0,41,0,Filip,Engi,84,18,0,0,0,2,0,2,0,36,35,1,Lagardi,Rock,77,0,0,0,0,0,2,0,2,0,4,0,Willow,Mantis,100,0,0,0,0,0,0,0,0,0,0,0,
43,4,HOSTILE,Pirate Controlled Sector,36%,15,436,7,1749,"","With the sensors down, you spend a good deal of time staring out the window. It is, you must admit, rather beautiful here.","",0,7,12,11,22,7,100,8,4,0,0,3,2,0,1,1,0,5,4,0,LASER CHAINGUN 2,ION 1,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",Dre Kozar,Zoltan,57,5,0,1,0,1,0,1,0,10,42,0,Bruce Geryk,Zoltan,70,0,21,0,0,1,2,1,2,0,42,1,Junpeng,Zoltan,61,0,0,0,130,5,0,5,0,0,42,2,T'ten,Zoltan,70,0,0,17,0,3,0,3,0,0,42,0,Filip,Engi,92,18,0,0,0,2,0,2,0,36,36,1,Lagardi,Rock,85,0,0,0,0,0,2,0,2,0,5,0,Willow,Mantis,100,0,0,0,0,0,0,0,0,0,1,0,
44,4,HOSTILE,Pirate Controlled Sector,40%,15,436,7,1764,"","You thank them but prepare to move on.","",0,7,11,11,22,7,100,8,4,0,0,3,2,0,1,1,0,5,4,0,LASER CHAINGUN 2,ION 1,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",Dre Kozar,Zoltan,65,5,0,1,0,1,0,1,0,10,43,0,Bruce Geryk,Zoltan,70,0,21,0,0,1,2,1,2,0,43,1,Junpeng,Zoltan,69,0,0,0,130,5,0,5,0,0,43,2,T'ten,Zoltan,70,0,0,17,0,3,0,3,0,0,43,0,Filip,Engi,100,18,0,0,0,2,0,2,0,36,37,1,Lagardi,Rock,93,0,0,0,0,0,2,0,2,0,6,0,Willow,Mantis,100,0,0,0,0,0,0,0,0,0,2,0,
45,4,HOSTILE,Pirate Controlled Sector,50%,16,469,7,1859,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",33,4,11,11,22,7,100,8,4,2,0,3,1,0,1,1,0,5,4,0,LASER CHAINGUN 2,ION 1,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,1,"ENERGY SHIELD","",Dre Kozar,Zoltan,70,5,0,1,0,1,0,1,0,10,44,0,Bruce Geryk,Zoltan,55,0,22,0,0,1,2,1,2,0,44,1,Junpeng,Zoltan,70,0,0,0,130,5,0,5,0,0,44,2,T'ten,Zoltan,70,0,0,22,0,3,0,3,0,0,44,0,Filip,Engi,100,18,0,0,0,3,0,3,0,36,38,1,Lagardi,Rock,101,2,0,0,0,0,2,0,2,4,7,0,Willow,Mantis,100,0,0,0,0,0,0,0,0,0,3,0,
46,4,HOSTILE,Pirate Controlled Sector,60%,16,469,7,1874,"","A few small ships are visible on the vidscreen, and you almost activate weapons targeting. However, sensors indicate they are simply honest merchants. The pirates must be making you jumpy. You message them asking about their wares.","Weapon: SHOTGUN, LASER HULL 1, ION CHAINGUN, Drone: COMBAT BEAM, COMBAT FIRE, BATTLE, ",0,15,10,11,22,7,100,8,4,2,0,3,1,0,1,1,0,5,4,0,LASER CHAINGUN 2,ION 1,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,1,"ENERGY SHIELD","",Dre Kozar,Zoltan,70,5,0,1,0,1,0,1,0,10,45,0,Bruce Geryk,Zoltan,55,0,22,0,0,1,2,1,2,0,45,1,Junpeng,Zoltan,70,0,0,0,130,5,0,5,0,0,45,2,T'ten,Zoltan,70,0,0,22,0,3,0,3,0,0,45,0,Filip,Engi,100,18,0,0,0,3,0,3,0,36,39,1,Lagardi,Rock,101,2,0,0,0,0,2,0,2,4,8,0,Willow,Mantis,100,0,0,0,0,0,0,0,0,0,4,0,
47,4,HOSTILE,Pirate Controlled Sector,70%,17,496,7,1959,"","The ship explodes, leaving behind a substantial collection of useful scrap material.","",27,10,12,10,24,7,64,8,4,0,1,3,1,1,1,1,0,5,4,0,LASER CHAINGUN 2,ION 1,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",Dre Kozar,Zoltan,55,5,0,1,0,1,0,1,0,10,46,0,Bruce Geryk,Zoltan,16,0,24,0,0,1,2,1,2,0,46,1,Junpeng,Zoltan,70,0,0,0,130,5,0,5,0,0,46,2,T'ten,Zoltan,55,0,0,30,0,3,0,3,0,0,46,0,Filip,Engi,76,18,0,0,0,5,0,5,0,36,40,1,Lagardi,Rock,101,4,0,0,0,0,2,0,2,8,9,0,Willow,Mantis,76,0,0,0,0,2,0,2,0,0,5,0,
48,4,HOSTILE,Pirate Controlled Sector,80%,17,496,7,1974,"","This Long-Range Beacon is almost hidden within a nebula. When the FTL Drive is charged you can jump to the next Sector.","",27,10,11,10,24,7,81,8,4,2,0,3,1,0,1,1,0,5,4,0,LASER CHAINGUN 2,ION 1,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",Dre Kozar,Zoltan,55,5,0,1,0,3,0,3,0,10,47,0,Bruce Geryk,Zoltan,16,0,24,0,0,1,2,1,2,0,47,1,Junpeng,Zoltan,70,0,0,0,130,5,0,5,0,0,47,2,T'ten,Zoltan,63,0,0,30,0,5,0,5,0,0,47,0,Filip,Engi,66,18,0,0,0,5,0,5,0,36,41,1,Lagardi,Rock,109,4,0,0,0,0,2,0,2,8,10,0,Willow,Mantis,84,0,0,0,0,2,0,2,0,0,6,0,
49,5,HOSTILE,Rebel Stronghold,0%,17,496,7,1989,"","Once the Federation forces were scattered, the Rebels came down hard on the locals here. Between the 'tax collectors' and military bases, the Rebel presence in this sector is high.","",27,10,10,10,24,7,82,8,4,1,0,3,1,0,1,1,0,5,4,0,LASER CHAINGUN 2,ION 1,,,3,0,0,COMBAT BEAM,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,"ENERGY SHIELD","",Dre Kozar,Zoltan,63,5,0,1,0,3,0,3,0,10,48,0,Bruce Geryk,Zoltan,24,0,24,0,0,1,2,1,2,0,48,1,Junpeng,Zoltan,70,0,0,0,130,5,0,5,0,0,48,2,T'ten,Zoltan,70,0,0,30,0,5,0,5,0,0,48,0,Filip,Engi,74,18,0,0,0,5,0,5,0,36,42,1,Lagardi,Rock,117,4,0,0,0,0,2,0,2,8,11,0,Willow,Mantis,92,0,0,0,0,2,0,2,0,0,7,0,
